audience_percent,critic_percent,title,audience_number,critic_number,release_year,genre,runtime,differential,bubble_width
79,88,The Law in These Parts,100,16,2011.0,Drama/History,1:41,9,5.656854249492381
76,81,Unlovable,100,16,2018.0,Drama/Comedy,1:20,5,5.656854249492381
23,44,Jackals,100,16,2016.0,Mystery and thriller,1:25,21,5.656854249492381
34,38,Let My People Go!,100,16,2011.0,Comedy,1:25,4,5.656854249492381
47,75,Antrum: The Deadliest Film Ever Made,100,16,2018.0,Horror,1:35,28,5.656854249492381
25,38,Devil's Gate,100,16,2018.0,Mystery and thriller,1:35,13,5.656854249492381
57,31,Welcome to Happiness,100,16,2015.0,Drama/Fantasy,1:48,-26,5.656854249492381
46,69,Cut Snake,100,16,2014.0,Drama/Crime,1:34,23,5.656854249492381
78,81,Soundtrack for a Revolution,100,16,2009.0,Music/Drama,1:22,3,5.656854249492381
68,81,Becoming Traviata,100,16,2012.0,Documentary/Music,1:53,13,5.656854249492381
75,63,"Philip Roth, Without Complexes",100,16,2011.0,Documentary/Biography,0:52,-12,5.656854249492381
15,13,McCanick,100,16,2013.0,Drama/Crime,1:36,-2,5.656854249492381
73,88,Off and Running,100,16,2009.0,Documentary,1:16,15,5.656854249492381
78,88,Shakespeare High,100,16,2011.0,Documentary,1:20,10,5.656854249492381
45,75,Dreams Rewired,100,16,2015.0,Documentary,1:28,30,5.656854249492381
15,0,Elfie Hopkins,100,16,2012.0,Horror/Mystery and thriller,1:29,-15,5.656854249492381
88,81,As the Palaces Burn,100,16,2014.0,Documentary/Music,2:00,-7,5.656854249492381
25,31,Crave,100,16,2012.0,Drama/Mystery and thriller,1:53,6,5.656854249492381
37,44,Used People,100,16,1992.0,Drama,1:55,7,5.656854249492381
24,25,Trap for Cinderella,100,16,2013.0,Drama,1:40,1,5.656854249492381
93,75,Alice Neel,100,16,2007.0,Documentary,1:22,-18,5.656854249492381
59,75,Our City Dreams,100,16,2008.0,Documentary,1:27,16,5.656854249492381
59,56,Waveriders,100,16,2008.0,Documentary/Biography,1:20,-3,5.656854249492381
58,80,Cyber-Seniors,100,15,2013.0,Documentary,1:15,22,5.433216825139731
40,87,Almayer's Folly,100,15,2011.0,Drama,2:07,47,5.433216825139731
76,100,Seeing Allred,100,15,2018.0,Documentary,1:36,24,5.433216825139731
20,7,7 Guardians of the Tomb,100,15,2018.0,Adventure/Fantasy,1:30,-13,5.433216825139731
40,53,Life's a Breeze,100,15,2013.0,Drama/Comedy,1:30,13,5.433216825139731
54,73,Payback,100,15,2012.0,Documentary,1:26,19,5.433216825139731
15,33,After the Fall,100,15,2014.0,Drama/Crime,1:50,18,5.433216825139731
38,13,The Greening of Whitney Brown,100,15,2011.0,Adventure,1:27,-25,5.433216825139731
32,27,Marfa Girl,100,15,2012.0,Drama,1:45,-5,5.433216825139731
75,73,Weekend of a Champion,100,15,1972.0,Documentary,1:33,-2,5.433216825139731
34,40,Blackwood,100,15,2014.0,Adventure/Mystery and thriller,1:30,6,5.433216825139731
81,40,The Dinner Party,100,15,2020.0,Horror,1:55,-41,5.433216825139731
36,53,The Last Laugh,100,15,2019.0,Comedy,1:38,17,5.433216825139731
41,60,Burn Country,100,15,2016.0,Drama/Mystery and thriller,1:43,19,5.433216825139731
47,67,Victor Crowley,100,15,2017.0,Horror/Comedy,1:22,20,5.433216825139731
57,93,Between the Lines,100,15,1977.0,Drama/Comedy,1:41,36,5.433216825139731
15,27,The Wilde Wedding,100,15,2017.0,Romance,1:36,12,5.433216825139731
42,67,The Great Museum,100,15,2014.0,Documentary,1:34,25,5.433216825139731
76,100,Riot in Cell Block 11,100,15,1954.0,Action,1:20,24,5.433216825139731
53,87,Kiss the Water,100,15,2013.0,Biography/Documentary,1:20,34,5.433216825139731
56,93,The Great Flood,100,15,2012.0,Documentary,1:16,37,5.433216825139731
43,60,In a Relationship,100,15,2018.0,Romance,1:32,17,5.433216825139731
48,67,My Father Die,100,15,2016.0,Action/Mystery and thriller,1:30,19,5.433216825139731
66,93,Rift,100,15,2017.0,Gay and lesbian/Drama,1:51,27,5.433216825139731
48,100,Jenny Slate: Stage Fright,100,15,2019.0,Stand up,,52,5.433216825139731
41,80,The Memory Thief,100,15,2007.0,Drama,1:35,39,5.433216825139731
50,67,Picasso and Braque Go to the Movies,100,15,2007.0,Documentary,1:00,17,5.433216825139731
50,67,One Track Heart: The Story of Krishna Das,100,15,2012.0,Documentary/Biography,1:14,17,5.433216825139731
63,47,White Knight,100,15,2011.0,Comedy,1:26,-16,5.433216825139731
66,53,Under the Electric Sky,100,15,2014.0,Documentary,1:25,-13,5.433216825139731
50,100,Of Men and War,100,15,2014.0,Documentary,2:22,50,5.433216825139731
61,93,The Last Race,100,15,2018.0,Documentary,1:14,32,5.433216825139731
48,87,At the Edge of the World,100,15,2008.0,Documentary,1:37,39,5.433216825139731
65,73,The Matador,100,15,2008.0,Documentary,1:15,8,5.433216825139731
76,50,Follow Me: The Yoni Netanyahu Story,100,14,2012.0,Documentary,1:27,-26,5.203912939677927
62,36,Hunting Elephants,100,14,2013.0,Comedy,1:47,-26,5.203912939677927
8,79,Amy Schumer Growing,100,14,2019.0,Comedy,1:00,71,5.203912939677927
98,100,Jump Shot: The Kenny Sailors Story,100,14,2019.0,Biography/Documentary,1:13,2,5.203912939677927
84,93,Seed: The Untold Story,100,14,2016.0,Documentary,1:34,9,5.203912939677927
63,93,Sample This,100,14,2012.0,Documentary,1:25,30,5.203912939677927
36,86,A Sinner in Mecca,100,14,2015.0,Gay and lesbian/Documentary,1:19,50,5.203912939677927
21,29,Lovesick,100,14,2014.0,Romance,1:24,8,5.203912939677927
26,43,The Sleepwalker,100,14,2014.0,Drama/Mystery and thriller,1:31,17,5.203912939677927
57,14,The Little Vampire,100,14,2017.0,Comedy/Adventure,1:23,-43,5.203912939677927
50,57,The Hippopotamus,100,14,2017.0,Comedy,1:29,7,5.203912939677927
81,43,The Good Catholic,100,14,2017.0,Drama/Romance,1:36,-38,5.203912939677927
12,7,There's Always Woodstock,100,14,2014.0,Romance,1:30,-5,5.203912939677927
36,71,Deep Blue Sea 3,100,14,2020.0,Sci fi/Horror,1:39,35,5.203912939677927
55,57,Return to Nuke 'Em High: Volume 1,100,14,2013.0,Horror/Comedy,1:25,2,5.203912939677927
70,100,Survivors Guide to Prison,100,14,2018.0,Documentary,1:42,30,5.203912939677927
55,7,Losing Control,100,14,2011.0,Romance,1:31,-48,5.203912939677927
27,21,Nerdland,100,14,2016.0,Animation/Comedy,1:23,-6,5.203912939677927
17,7,No Stranger Than Love,100,14,2015.0,Romance/Fantasy,1:29,-10,5.203912939677927
52,21,Shirin in Love,100,14,2014.0,Romance,1:44,-31,5.203912939677927
61,79,Before You Know It,100,14,2013.0,Documentary/Biography,1:52,18,5.203912939677927
4,7,Tomorrow You're Gone,100,14,2012.0,Mystery and thriller,1:31,3,5.203912939677927
66,43,The Duelist,100,14,2016.0,Mystery and thriller/Drama,1:49,-23,5.203912939677927
16,50,The Drowning,100,14,2016.0,Drama/Mystery and thriller,1:35,34,5.203912939677927
32,71,The Happy Sad,100,14,2013.0,Gay and lesbian/Drama,1:27,39,5.203912939677927
58,64,The Nun,100,14,2013.0,Drama,1:51,6,5.203912939677927
71,57,The VelociPastor,100,14,2018.0,Comedy/Action,1:15,-14,5.203912939677927
74,86,Shepard & Dark,100,14,2012.0,Drama,1:32,12,5.203912939677927
64,64,Iceberg Slim: Portrait of a Pimp,100,14,2012.0,Documentary/Biography,1:29,0,5.203912939677927
30,7,Don Peyote,100,14,2014.0,Comedy/Drama,1:30,-23,5.203912939677927
43,29,Jellyfish Eyes,100,14,2013.0,Adventure/Fantasy,1:43,-14,5.203912939677927
67,86,Class Rank,100,14,2017.0,Comedy,1:48,19,5.203912939677927
40,57,It's About You,100,14,2012.0,Documentary,1:20,17,5.203912939677927
44,57,Wild Rovers,100,14,1971.0,Western,2:16,13,5.203912939677927
46,64,Make-Out With Violence,100,14,2008.0,Romance,1:45,18,5.203912939677927
62,57,Food Beware: The French Organic Revolution,100,14,2008.0,Documentary,1:52,-5,5.203912939677927
17,7,Ghosted,100,14,2009.0,Drama/Mystery and thriller,1:32,-10,5.203912939677927
47,64,Last Summer in the Hamptons,100,14,1995.0,Comedy,1:45,17,5.203912939677927
78,92,From Nowhere,100,13,2016.0,Drama,1:29,14,4.968377601139757
72,100,Disturbing the Peace,100,13,2016.0,Documentary,1:23,28,4.968377601139757
79,92,Rebirth,100,13,2011.0,Documentary,1:44,13,4.968377601139757
57,77,Algorithms,100,13,2013.0,Documentary,1:40,20,4.968377601139757
36,46,A Year in Mooring,100,13,2011.0,Drama,1:28,10,4.968377601139757
53,54,Crash Pad,100,13,2017.0,Romance,1:33,1,4.968377601139757
17,8,Reprisal,100,13,2018.0,Mystery and thriller/Action,1:29,-9,4.968377601139757
36,0,Days and Nights,100,13,2013.0,Drama,1:32,-36,4.968377601139757
36,23,Black November,100,13,2012.0,Drama/Action,1:36,-13,4.968377601139757
85,85,Santoalla,100,13,2016.0,Mystery and thriller/Documentary,1:23,0,4.968377601139757
84,38,Farmland,100,13,2014.0,Documentary,1:17,-46,4.968377601139757
23,62,"Drive, He Said",100,13,1971.0,Drama,1:30,39,4.968377601139757
55,46,Heleno,100,13,2011.0,Biography,1:57,-9,4.968377601139757
25,23,Intruder,100,13,2016.0,Horror/Mystery and thriller,1:35,-2,4.968377601139757
39,38,Men at Lunch,100,13,2012.0,Documentary,1:11,-1,4.968377601139757
100,100,The Uncondemned,100,13,2015.0,Documentary,1:21,0,4.968377601139757
44,69,Savage Dog,100,13,2017.0,Drama/Action,1:35,25,4.968377601139757
15,15,Let's Be Evil,100,13,2016.0,Sci fi/Mystery and thriller,1:23,0,4.968377601139757
63,54,Sagrada - The Mystery of Creation,100,13,2012.0,Documentary,1:29,-9,4.968377601139757
44,31,Echoes of War,100,13,2015.0,Western/Drama,1:40,-13,4.968377601139757
39,15,Cookie,100,13,1989.0,Comedy,1:33,-24,4.968377601139757
54,85,Under the Boardwalk: The Monopoly Story,100,13,2010.0,Documentary,1:28,31,4.968377601139757
41,77,Salvation Army,100,13,2013.0,Gay and lesbian/Drama,1:22,36,4.968377601139757
71,85,The Wolf's Call,100,13,2019.0,War/Drama,1:55,14,4.968377601139757
58,69,Don't Tell a Soul,100,13,2020.0,Mystery and thriller,1:24,11,4.968377601139757
63,100,Patton Oswalt: Annihilation,100,13,2017.0,,,37,4.968377601139757
29,8,31 North 62 East,100,13,2009.0,Mystery and thriller,1:40,-21,4.968377601139757
81,77,A Will for the Woods,100,13,2013.0,Drama,1:42,-4,4.968377601139757
63,69,Lucha Mexico,100,13,2015.0,Documentary,1:45,6,4.968377601139757
49,62,Take Your Pills,100,13,2018.0,Documentary,1:27,13,4.968377601139757
42,92,In My Father's House,100,13,2015.0,Documentary,1:33,50,4.968377601139757
69,38,Milton's Secret,100,13,2016.0,Drama,1:28,-31,4.968377601139757
44,62,Most Likely to Murder,100,13,2018.0,Comedy,1:20,18,4.968377601139757
85,92,Wish Me Away,100,13,2011.0,Documentary/Gay and lesbian,1:36,7,4.968377601139757
62,31,Cas & Dylan,100,13,2013.0,Comedy/Drama,1:30,-31,4.968377601139757
80,31,Po,100,13,2016.0,Drama,1:34,-49,4.968377601139757
26,69,Loren Cass,100,13,2006.0,Drama,1:23,43,4.968377601139757
29,23,Enter the Dangerous Mind,100,13,2013.0,Mystery and thriller,1:28,-6,4.968377601139757
92,100,Among Wolves,100,13,2016.0,Documentary,1:34,8,4.968377601139757
66,77,Haemoo,100,13,2014.0,Drama/Mystery and thriller,1:51,11,4.968377601139757
56,77,May the Devil Take You,100,13,2018.0,Horror,1:50,21,4.968377601139757
55,46,Closer to the Moon,100,13,2013.0,Drama,1:50,-9,4.968377601139757
52,62,The Dish & the Spoon,100,13,2011.0,Comedy/Drama,1:32,10,4.968377601139757
62,85,Fly Away,100,13,2012.0,Drama,1:25,23,4.968377601139757
44,92,Viola,100,13,2012.0,Drama,1:05,48,4.968377601139757
72,62,Beside Still Waters,100,13,2013.0,Comedy/Romance,1:16,-10,4.968377601139757
18,15,Iowa,100,13,2006.0,Drama,1:44,-3,4.968377601139757
47,83,Evergreen: The Road to Legalization,100,12,2013.0,Documentary,1:26,36,4.725940818339814
63,67,Jews and Baseball: An American Love Story,100,12,2010.0,Documentary,1:30,4,4.725940818339814
73,67,The Lullaby,100,12,2017.0,Horror,2:05,-6,4.725940818339814
76,67,Winter in the Blood,100,12,2013.0,Drama,1:38,-9,4.725940818339814
35,33,The Rambler,100,12,2013.0,Drama/Horror,1:39,-2,4.725940818339814
38,50,Summer of Blood,100,12,2014.0,Horror,1:26,12,4.725940818339814
76,50,The Legend of Ben Hall,100,12,2016.0,History/Action,2:19,-26,4.725940818339814
69,92,Born to Fly: Elizabeth Streb vs. Gravity,100,12,2014.0,Biography/Action,1:22,23,4.725940818339814
61,83,The Messenger,100,12,2015.0,Documentary,1:30,22,4.725940818339814
59,67,A Short History of Decay,100,12,2013.0,Comedy,1:33,8,4.725940818339814
42,67,Lazy Eye,100,12,2016.0,Gay and lesbian/Drama,1:30,25,4.725940818339814
70,42,Let Fury Have the Hour,100,12,2011.0,Documentary,1:27,-28,4.725940818339814
30,25,Jack Goes Home,100,12,2016.0,Horror/Mystery and thriller,1:40,-5,4.725940818339814
46,67,Google Me,100,12,2007.0,Documentary,1:37,21,4.725940818339814
30,33,Officer Downe,100,12,2016.0,Fantasy/Action,1:31,3,4.725940818339814
39,50,"Fear, Inc.",100,12,2016.0,Comedy/Horror,1:31,11,4.725940818339814
47,67,The Automatic Hate,100,12,2015.0,Drama/Mystery and thriller,1:38,20,4.725940818339814
67,50,First Comes Love,100,12,2013.0,Documentary,1:46,-17,4.725940818339814
18,0,Armed Response,100,12,2017.0,Horror/Mystery and thriller,1:33,-18,4.725940818339814
24,0,A Beautiful Life,100,12,2008.0,Drama/Romance,1:21,-24,4.725940818339814
30,17,Be Afraid,100,12,2017.0,Sci fi/Mystery and thriller,1:39,-13,4.725940818339814
69,83,The Flaw,100,12,2011.0,Drama/History,1:22,14,4.725940818339814
36,50,Some Days Are Better Than Others,100,12,2010.0,Drama,1:33,14,4.725940818339814
65,100,The Damned: Don't You Wish That We Were Dead,100,12,2015.0,Biography,1:50,35,4.725940818339814
47,67,Villain,100,12,1971.0,Drama/Crime,1:38,20,4.725940818339814
21,8,Cherry Tree,100,12,2015.0,Horror,1:25,-13,4.725940818339814
69,92,Been So Long,100,12,2018.0,Musical,1:40,23,4.725940818339814
73,83,A Necessary Death,100,12,2008.0,Documentary,1:41,10,4.725940818339814
42,75,Cold Sweat,100,12,2010.0,Horror/Mystery and thriller,1:30,33,4.725940818339814
82,92,9500 Liberty,100,12,2009.0,Documentary,1:20,10,4.725940818339814
8,17,Jersey Shore Massacre,100,12,2014.0,Comedy/Horror,1:28,9,4.725940818339814
17,17,Twelve Thirty,100,12,2010.0,Drama,2:00,0,4.725940818339814
73,58,Second Opinion: Laetrile at Sloan-Kettering,100,12,2014.0,Documentary,1:16,-15,4.725940818339814
67,67,Here and There,100,12,2009.0,Comedy/Drama,1:25,0,4.725940818339814
59,58,The Editor,100,12,2014.0,Comedy/Horror,1:42,-1,4.725940818339814
48,17,A Country Called Home,100,12,2015.0,Drama,1:30,-31,4.725940818339814
54,17,I Do,100,12,2012.0,Comedy/Drama,1:31,-37,4.725940818339814
58,67,Never Apologize,100,12,2007.0,Documentary,1:51,9,4.725940818339814
48,9,Sundown,100,11,2016.0,Adventure/Romance,1:43,-39,4.475797488182033
65,91,The Unicorn,100,11,2018.0,Comedy,1:28,26,4.475797488182033
54,100,We Go On,100,11,2016.0,Drama/Horror,1:30,46,4.475797488182033
23,9,Dark House,100,11,2014.0,Horror/Mystery and thriller,1:43,-14,4.475797488182033
86,100,Mr. Dynamite: The Rise of James Brown,100,11,2014.0,,,14,4.475797488182033
9,18,Big Sky,100,11,2015.0,Drama/Mystery and thriller,1:30,9,4.475797488182033
80,100,Recovery Boys,100,11,2018.0,Documentary,1:29,20,4.475797488182033
47,27,No Escape,100,11,2020.0,Mystery and thriller/Horror,1:31,-20,4.475797488182033
79,91,All Square,100,11,2018.0,Comedy,1:33,12,4.475797488182033
25,18,Narcopolis,100,11,2014.0,Sci fi/Mystery and thriller,1:36,-7,4.475797488182033
49,36,Attraction,100,11,2017.0,Sci fi/Drama,2:17,-13,4.475797488182033
38,55,Attack of the Lederhosen Zombies,100,11,2016.0,Horror/Comedy,1:18,17,4.475797488182033
47,36,Flock of Dudes,100,11,2016.0,Comedy,1:30,-11,4.475797488182033
24,45,Missionary,100,11,2013.0,Mystery and thriller,1:30,21,4.475797488182033
38,0,Gun Shy,100,11,2017.0,Action/Comedy,1:26,-38,4.475797488182033
41,18,Scorched Earth,100,11,2018.0,Action,1:34,-23,4.475797488182033
25,55,Acts of Vengeance,100,11,2017.0,Action,1:26,30,4.475797488182033
90,45,So B. It,100,11,2016.0,Drama,1:38,-45,4.475797488182033
25,9,Backtrace,100,11,2018.0,Mystery and thriller/Action,1:27,-16,4.475797488182033
80,73,M.O.M. (Mothers of Monsters),100,11,2020.0,Mystery and thriller,1:38,-7,4.475797488182033
60,64,Sophie and the Rising Sun,100,11,2016.0,Drama/Romance,1:56,4,4.475797488182033
70,18,My Best Enemy,100,11,2011.0,Drama/History,1:45,-52,4.475797488182033
36,27,The Last Sharknado: It's About Time,100,11,2018.0,Sci fi/Comedy,1:30,-9,4.475797488182033
81,100,A Tuba to Cuba,100,11,2018.0,Music/Documentary,1:24,19,4.475797488182033
72,82,When I Saw You,100,11,2012.0,Drama,1:33,10,4.475797488182033
29,27,Murder of a Cat,100,11,2014.0,Comedy/Mystery and thriller,1:36,-2,4.475797488182033
79,100,Chameleon,100,11,2019.0,Mystery and thriller,1:20,21,4.475797488182033
39,100,Egg,100,11,2018.0,Comedy,1:23,61,4.475797488182033
59,55,Decoding Deepak,100,11,2012.0,Documentary,1:23,-4,4.475797488182033
49,64,Last Rampage,100,11,2017.0,Drama/Crime,1:33,15,4.475797488182033
30,9,ClownTown,100,11,2016.0,Horror/Mystery and thriller,1:26,-21,4.475797488182033
70,91,I Am Thor,100,11,2015.0,Biography,1:24,21,4.475797488182033
34,9,The Unspoken,100,11,2015.0,Horror/Mystery and thriller,1:31,-25,4.475797488182033
35,100,Lyle,100,11,2014.0,Gay and lesbian/Drama,1:05,65,4.475797488182033
65,82,Laila's Birthday,100,11,2008.0,Comedy/Drama,1:11,17,4.475797488182033
61,45,Little Red Wagon,100,11,2012.0,Drama,1:44,-16,4.475797488182033
57,27,Craptastic!,100,11,2011.0,Documentary,1:29,-30,4.475797488182033
36,36,Sugar Mountain,100,11,2016.0,Drama/Mystery and thriller,1:46,0,4.475797488182033
86,100,Transformer,100,11,2017.0,Documentary,1:19,14,4.475797488182033
36,100,"One Cut, One Life",100,11,2014.0,Biography,1:47,64,4.475797488182033
89,100,The American Nurse,100,11,2013.0,Documentary,1:21,11,4.475797488182033
56,64,The Cold Lands,100,11,2013.0,Drama,1:41,8,4.475797488182033
85,91,Valentine Road,100,11,2013.0,Documentary/Gay and lesbian,1:29,6,4.475797488182033
26,45,Restless City,100,11,2011.0,Drama,1:20,19,4.475797488182033
49,91,Fake It So Real,100,11,2011.0,Documentary,1:34,42,4.475797488182033
51,9,Run the Tide,100,11,2016.0,Drama,1:40,-42,4.475797488182033
47,55,Speech & Debate,100,11,2017.0,Comedy,1:55,8,4.475797488182033
18,55,The Pack,100,11,2015.0,Horror/Mystery and thriller,1:30,37,4.475797488182033
44,73,Blinky Bill the Movie,100,11,2015.0,Kids and family/Comedy,1:33,29,4.475797488182033
21,55,See You in the Morning,100,11,1989.0,Romance,1:59,34,4.475797488182033
33,64,The Patrol,100,11,2013.0,War/Drama,1:23,31,4.475797488182033
82,100,Everlasting,100,11,2016.0,Romance/Drama,1:25,18,4.475797488182033
78,36,Yogawoman,100,11,2011.0,Documentary,1:24,-42,4.475797488182033
50,45,Black Out,100,11,2012.0,Drama/Action,1:32,-5,4.475797488182033
71,18,Just 45 Minutes From Broadway,100,11,2012.0,Drama,1:52,-53,4.475797488182033
50,73,The Happy Poet,100,11,2010.0,Comedy/Drama,1:25,23,4.475797488182033
84,64,The Human Scale,100,11,2012.0,Documentary,1:23,-20,4.475797488182033
92,100,Semper Fi: Always Faithful,100,11,2011.0,Documentary,1:15,8,4.475797488182033
29,36,Give Me Your Hand,100,11,2004.0,Documentary,2:02,7,4.475797488182033
27,36,Code Name: Geronimo,100,11,2012.0,,,9,4.475797488182033
14,45,Morning,100,11,2010.0,Drama,1:35,31,4.475797488182033
63,73,Sushi: The Global Catch,100,11,2011.0,Documentary,1:15,10,4.475797488182033
57,73,Kings of the Evening,100,11,2007.0,Drama,1:40,16,4.475797488182033
86,100,Rio Breaks,100,11,2009.0,Documentary,1:25,14,4.475797488182033
61,64,Poisoned by Polonium: The Litvinenko File,100,11,2007.0,Documentary,1:45,3,4.475797488182033
55,82,Kamp Katrina,100,11,2007.0,Documentary,1:13,27,4.475797488182033
71,60,Benji,100,10,2018.0,Drama,1:27,-11,4.216965034285822
40,10,Dixieland,100,10,2015.0,Drama/Crime,1:32,-30,4.216965034285822
75,90,Dude Bro Party Massacre III,100,10,2015.0,Horror/Comedy,1:43,15,4.216965034285822
68,70,Leave It on the Floor,100,10,2011.0,Musical/Romance,1:46,2,4.216965034285822
16,20,Dead Awake,100,10,2016.0,Horror/Mystery and thriller,1:39,4,4.216965034285822
71,90,Thank You for Playing,100,10,2015.0,Biography,1:20,19,4.216965034285822
58,40,Commitment,100,10,2013.0,Action,1:53,-18,4.216965034285822
74,80,White Fang,100,10,2018.0,Adventure/Animation,1:25,6,4.216965034285822
92,40,Useless Humans,100,10,2020.0,Sci fi/Comedy,1:17,-52,4.216965034285822
59,90,Blood on the Mountain,100,10,2016.0,Documentary,1:33,31,4.216965034285822
70,100,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,100,10,2018.0,,,30,4.216965034285822
42,30,Gravy,100,10,2015.0,Other/Horror,1:35,-12,4.216965034285822
79,90,Comradeship,100,10,1931.0,Drama,1:33,11,4.216965034285822
79,100,SoulMate,100,10,2016.0,Drama/Romance,1:50,21,4.216965034285822
51,100,Sarah Silverman: A Speck of Dust,100,10,2017.0,,,49,4.216965034285822
88,30,Love Thy Nature,100,10,2014.0,Documentary,1:16,-58,4.216965034285822
34,80,30 Miles From Nowhere,100,10,1970.0,,,46,4.216965034285822
